district_number,district_name,school_number,school_name,year,subgroup,english_avg,math_avg,reading_avg,science_avg,act_composite_avg,percent_21_orhigher,percent_met_crb_english,percent_met_crb_math,percent_met_crb_reading,percent_met_crb_science,percent_met_all4_crb,avg_composite_baseline_year,avg_composite_previous,percent_21_orhigher_baseline_year,percent_21_orhigher_previous
740,Robertson County Schools,40,Greenbrier High School,2017,All Students,20.6,20.3,21.4,21,21,,65.6,39.1,45.3,43.8,27.1,,,,
740,Robertson County Schools,40,Greenbrier High School,2017,Black/Hispanic/Native,14.6,16.7,16.6,18.5,16.7,,30,10,10,10,**,,,,
740,Robertson County Schools,40,Greenbrier High School,2017,Economically Disadvantaged,17.3,18,18.1,18.3,18,,44.4,16.7,25,25,8.3,,,,
740,Robertson County Schools,40,Greenbrier High School,2017,English Learners,10,13,13.3,17,*,,*,*,*,*,*,,,,
740,Robertson County Schools,40,Greenbrier High School,2017,Super Subgroup,16.1,17.4,17,17.7,17.2,,34.5,12.7,20,20,5.5,,,,
740,Robertson County Schools,40,Greenbrier High School,2017,Students with Disabilities,13.2,16,14.2,15.3,14.8,,9.1,**,9.1,9.1,**,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,All Students,19,19.2,20.3,20.1,19.8,,59.4,23.2,39.1,27.5,14.5,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,Black/Hispanic/Native,13.9,17.1,17.1,17.1,*,,*,*,*,*,*,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,Economically Disadvantaged,16.1,18.1,17.7,18.3,17.6,,43.8,12.5,18.8,6.3,6.3,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,Super Subgroup,15.7,17.5,17.6,18.4,17.3,,39.1,8.7,17.4,8.7,**,,,,
740,Robertson County Schools,45,Jo Byrns High School,2017,Students with Disabilities,12.7,14.9,15,16.7,*,,*,*,*,*,*,,,,
740,Robertson County Schools,48,Jo Byrns Elementary School,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,48,Jo Byrns Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,48,Jo Byrns Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,48,Jo Byrns Elementary School,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,48,Jo Byrns Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,50,Krisle Elementary,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,50,Krisle Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,50,Krisle Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,50,Krisle Elementary,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,50,Krisle Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,55,Robert F. Woodall Elementary,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,55,Robert F. Woodall Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,55,Robert F. Woodall Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,55,Robert F. Woodall Elementary,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,55,Robert F. Woodall Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,70,Springfield High School,2017,All Students,17.8,18.7,19,19.2,18.8,,47.4,24.2,31.6,19.5,12.1,,,,
740,Robertson County Schools,70,Springfield High School,2017,Black/Hispanic/Native,15.8,17.5,17.3,18,17.3,,31.2,12.9,22.6,11.8,5.4,,,,
740,Robertson County Schools,70,Springfield High School,2017,Economically Disadvantaged,15.4,17,17.1,17.7,16.9,,28.2,11.5,16.7,10.3,**,,,,
740,Robertson County Schools,70,Springfield High School,2017,English Learners,11.2,14.5,13.4,15.6,13.8,,**,**,**,9.1,**,,,,
740,Robertson County Schools,70,Springfield High School,2017,Super Subgroup,15.9,17.4,17.4,18,17.3,,31,12.4,20.9,11.6,**,,,,
740,Robertson County Schools,70,Springfield High School,2017,Students with Disabilities,12.3,15.7,14.2,15.8,14.7,,**,**,**,6.3,**,,,,
740,Robertson County Schools,75,Springfield Middle School,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,75,Springfield Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,75,Springfield Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,75,Springfield Middle School,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,75,Springfield Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,80,Watauga Elementary,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,80,Watauga Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,80,Watauga Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,80,Watauga Elementary,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,80,Watauga Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,85,Westside Elementary,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,85,Westside Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,85,Westside Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,85,Westside Elementary,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,85,Westside Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,88,White House Heritage Elementary School,2017,All Students,,,,,,,,,,,,,,,
740,Robertson County Schools,88,White House Heritage Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
740,Robertson County Schools,88,White House Heritage Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
740,Robertson County Schools,88,White House Heritage Elementary School,2017,English Learners,,,,,,,,,,,,,,,
740,Robertson County Schools,88,White House Heritage Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,All Students,19.9,20.4,20.9,20.8,20.6,,64.7,38.3,42.5,31.1,18.6,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,Black/Hispanic/Native,16.9,18.3,19.6,19.2,18.6,,42.9,14.3,28.6,28.6,7.1,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,Economically Disadvantaged,16.3,17.8,17.7,17.3,17.5,,30.4,13,30.4,8.7,8.7,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,English Learners,16,15,15.5,12.5,*,,*,*,*,*,*,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,Super Subgroup,16.2,18,18.4,18.6,17.9,,36,16,28,18,8,,,,
740,Robertson County Schools,90,White House Heritage High School,2017,Students with Disabilities,14.3,17,16.5,17.9,16.5,,23.8,14.3,14.3,14.3,**,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,All Students,18.8,17.2,20.8,20,*,,*,*,*,*,*,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,Black/Hispanic/Native,,,,,*,,*,*,*,*,*,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,Economically Disadvantaged,,,,,*,,*,*,*,*,*,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,Super Subgroup,14,15,16,17,*,,*,*,*,*,*,,,,
740,Robertson County Schools,95,Robertson Co. Virtual School,2017,Students with Disabilities,14,15,16,17,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,0,,2017,All Students,20.3,20,21,21,20.8,,63.6,34.5,42.7,35,22.9,,,,
750,Rutherford County Schools,0,,2017,Black/Hispanic/Native,17.4,17.8,18.4,18.9,18.3,,45.8,16.9,23.4,18.4,7.8,,,,
750,Rutherford County Schools,0,,2017,Economically Disadvantaged,17.1,17.7,18.1,18.6,18.1,,42.1,15.9,23,18.9,8.5,,,,
750,Rutherford County Schools,0,,2017,English Learners,13.3,16.3,15,16.4,15.4,,13.6,8,3.4,5.7,2.3,,,,
750,Rutherford County Schools,0,,2017,Super Subgroup,17.4,17.8,18.3,18.9,18.3,,45,17.5,24.5,19.5,8.5,,,,
750,Rutherford County Schools,0,,2017,Students with Disabilities,13.7,16,15.1,16.4,15.5,,15.3,5.1,7.6,6.5,2.9,,,,
750,Rutherford County Schools,1,Blackman Elementary School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,1,Blackman Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,1,Blackman Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,1,Blackman Elementary School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,1,Blackman Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,2,Blackman Middle School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,2,Blackman Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,2,Blackman Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,2,Blackman Middle School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,2,Blackman Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,3,Barfield Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,3,Barfield Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,3,Barfield Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,3,Barfield Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,3,Barfield Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,4,Blackman High School,2017,All Students,21.1,21,22.1,21.8,21.7,,70.6,43.5,49.8,39.4,27.9,,,,
750,Rutherford County Schools,4,Blackman High School,2017,Black/Hispanic/Native,18.6,18.9,19.6,19.7,19.3,,52.7,24.7,32,21.3,11.3,,,,
750,Rutherford County Schools,4,Blackman High School,2017,Economically Disadvantaged,18.1,18.4,19.3,19.4,18.9,,49.4,22.2,30.9,23.5,14.8,,,,
750,Rutherford County Schools,4,Blackman High School,2017,English Learners,14.3,17,16.5,18.3,16.7,,25,8.3,8.3,25,8.3,,,,
750,Rutherford County Schools,4,Blackman High School,2017,Super Subgroup,18.4,18.7,19.6,19.7,19.3,,51.9,23.8,32,23.3,12.1,,,,
750,Rutherford County Schools,4,Blackman High School,2017,Students with Disabilities,14.7,16.3,16.5,17.2,16.4,,26.7,**,10,10,**,,,,
750,Rutherford County Schools,5,Buchanan Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,5,Buchanan Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,5,Buchanan Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,5,Buchanan Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,5,Buchanan Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,8,Cedar Grove Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,8,Cedar Grove Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,8,Cedar Grove Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,8,Cedar Grove Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,8,Cedar Grove Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,All Students,31.1,28.2,31,28.9,30,,100,95.9,97.4,94.3,90.7,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,Black/Hispanic/Native,29.7,28.8,29.6,29.1,29.5,,100,100,100,100,100,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,Economically Disadvantaged,31.3,26.7,30,27.3,29.1,,100,91.7,100,91.7,91.7,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,Super Subgroup,29.9,27.6,29.8,28.1,29.1,,100,95.5,100,95.5,95.5,,,,
750,Rutherford County Schools,15,Central Magnet School,2017,Students with Disabilities,26.5,30,34,29.5,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,17,Oakland Middle School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,17,Oakland Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,17,Oakland Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,17,Oakland Middle School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,17,Oakland Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,20,Christiana Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,20,Christiana Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,20,Christiana Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,20,Christiana Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,20,Christiana Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,21,Whitworth-Buchanan Middle School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,21,Whitworth-Buchanan Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,21,Whitworth-Buchanan Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,21,Whitworth-Buchanan Middle School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,21,Whitworth-Buchanan Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,23,Christiana Middle School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,23,Christiana Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,23,Christiana Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,23,Christiana Middle School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,23,Christiana Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,25,John Colemon Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,25,John Colemon Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,25,John Colemon Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,25,John Colemon Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,25,John Colemon Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,28,David Youree Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,28,David Youree Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,28,David Youree Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,28,David Youree Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,28,David Youree Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,35,Eagleville School,2017,All Students,19.7,19.8,21.4,21.1,20.6,,59.3,35.2,45.1,35.2,22,,,,
750,Rutherford County Schools,35,Eagleville School,2017,Black/Hispanic/Native,19,20.3,22.7,25,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,35,Eagleville School,2017,Economically Disadvantaged,18.2,19.6,19.2,20.3,19.5,,45.5,36.4,27.3,27.3,18.2,,,,
750,Rutherford County Schools,35,Eagleville School,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,35,Eagleville School,2017,Super Subgroup,17.3,18.9,19.4,20.7,19.2,,36.8,26.3,21.1,31.6,15.8,,,,
750,Rutherford County Schools,35,Eagleville School,2017,Students with Disabilities,15.4,17.5,18.1,19.9,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,37,Holloway High School,2017,All Students,15.4,16.8,15.8,16.3,16.3,,30.6,5.6,5.6,**,**,,,,
750,Rutherford County Schools,37,Holloway High School,2017,Black/Hispanic/Native,13.3,15.3,14.5,14.5,14.5,,15.4,**,**,**,**,,,,
750,Rutherford County Schools,37,Holloway High School,2017,Economically Disadvantaged,14.2,15.7,15.1,16.2,15.5,,26.3,**,**,5.3,**,,,,
750,Rutherford County Schools,37,Holloway High School,2017,English Learners,,,,,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,37,Holloway High School,2017,Super Subgroup,14.4,15.9,15.1,16,15.6,,24,**,**,**,**,,,,
750,Rutherford County Schools,37,Holloway High School,2017,Students with Disabilities,12.4,15.9,14,15.9,*,,*,*,*,*,*,,,,
750,Rutherford County Schools,39,Brown's Chapel Elementary School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,39,Brown's Chapel Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,39,Brown's Chapel Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,39,Brown's Chapel Elementary School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,39,Brown's Chapel Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,40,Kittrell Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,40,Kittrell Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,40,Kittrell Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,40,Kittrell Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,40,Kittrell Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,50,Lascassas Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,50,Lascassas Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,50,Lascassas Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,50,Lascassas Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,50,Lascassas Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,55,Rock Springs Elementary,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,55,Rock Springs Elementary,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,55,Rock Springs Elementary,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,55,Rock Springs Elementary,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,55,Rock Springs Elementary,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,58,Rock Springs Middle School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,58,Rock Springs Middle School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,58,Rock Springs Middle School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,58,Rock Springs Middle School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,58,Rock Springs Middle School,2017,Students with Disabilities,,,,,,,,,,,,,,,
750,Rutherford County Schools,59,LaVergne Lake Elementary School,2017,All Students,,,,,,,,,,,,,,,
750,Rutherford County Schools,59,LaVergne Lake Elementary School,2017,Black/Hispanic/Native,,,,,,,,,,,,,,,
750,Rutherford County Schools,59,LaVergne Lake Elementary School,2017,Economically Disadvantaged,,,,,,,,,,,,,,,
750,Rutherford County Schools,59,LaVergne Lake Elementary School,2017,English Learners,,,,,,,,,,,,,,,
750,Rutherford County Schools,59,LaVergne Lake Elementary School,2017,Students with Disabilities,,,,,,,,,,,,,,,
